,index,Time,Open,High,Low,Close
218,435,2008-09-02 17:00:00 EDT-0400,1.45196,1.45317,1.43852,1.44983
219,437,2008-09-03 17:00:00 EDT-0400,1.44983,1.45444,1.43156,1.43257
220,439,2008-09-04 17:00:00 EDT-0400,1.43257,1.43489,1.41962,1.42680
221,441,2008-09-06 17:00:00 EDT-0400,1.42717,1.43406,1.42657,1.43346
222,443,2008-09-07 17:00:00 EDT-0400,1.43350,1.44295,1.40540,1.41296
223,445,2008-09-08 17:00:00 EDT-0400,1.41296,1.42265,1.40474,1.41320
224,447,2008-09-09 17:00:00 EDT-0400,1.41320,1.41792,1.39894,1.39985
225,449,2008-09-10 17:00:00 EDT-0400,1.39985,1.40005,1.38829,1.39974
226,451,2008-09-11 17:00:00 EDT-0400,1.39974,1.42326,1.39734,1.42260
227,453,2008-09-12 17:00:00 EDT-0400,1.42285,1.42285,1.42285,1.42285
228,455,2008-09-13 17:00:00 EDT-0400,1.42635,1.43481,1.42555,1.43475
229,457,2008-09-14 17:00:00 EDT-0400,1.43445,1.44808,1.40852,1.42424
230,459,2008-09-15 17:00:00 EDT-0400,1.42424,1.43099,1.40720,1.41312
231,461,2008-09-16 17:00:00 EDT-0400,1.41300,1.43842,1.40758,1.43266
232,463,2008-09-17 17:00:00 EDT-0400,1.43266,1.45417,1.42782,1.43494
233,465,2008-09-18 17:00:00 EDT-0400,1.43494,1.44982,1.41518,1.44673
234,467,2008-09-19 17:00:00 EDT-0400,1.44662,1.44662,1.44662,1.44662
235,469,2008-09-20 17:00:00 EDT-0400,1.44735,1.45006,1.44665,1.44855
236,471,2008-09-21 17:00:00 EDT-0400,1.44855,1.48662,1.44370,1.47766
237,473,2008-09-22 17:00:00 EDT-0400,1.47766,1.48256,1.46227,1.46487
238,475,2008-09-23 17:00:00 EDT-0400,1.46487,1.47464,1.46108,1.46218
239,477,2008-09-24 17:00:00 EDT-0400,1.46218,1.47684,1.45613,1.46093
240,479,2008-09-25 17:00:00 EDT-0400,1.46093,1.46790,1.45549,1.46121
241,481,2008-09-27 17:00:00 EDT-0400,1.46077,1.46355,1.45537,1.45557
242,483,2008-09-28 17:00:00 EDT-0400,1.45562,1.45716,1.43035,1.44317
243,485,2008-09-29 17:00:00 EDT-0400,1.44317,1.44347,1.40100,1.40922
244,487,2008-09-30 17:00:00 EDT-0400,1.40922,1.41744,1.39752,1.40090
245,489,2008-10-01 17:00:00 EDT-0400,1.40090,1.40324,1.37480,1.38206
246,491,2008-10-02 17:00:00 EDT-0400,1.38206,1.39085,1.37020,1.37730
